# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
116 346 30.7103 0.0887582 0.0958489 0.004959 0.523759 346 15.2742 0.0441451 0.0481319 0.003303 0.31547 346 7.63591 0.0220691 0.0240656 0.001648 0.157731 157 4.66598 17 2.62167 4.12279 4
117 986 73.8985 0.0749478 0.0817908 0.004469 0.531501 986 39.1767 0.039733 0.0429352 0.002977 0.325378 986 19.5851 0.0198632 0.0214673 0.001486 0.162685 375 5.18026 27 2.78844 4.2295 4
118 71 10.4207 0.14677 0.114173 0.006712 0.474149 71 4.68581 0.0659974 0.0568916 0.004472 0.263032 71 2.34264 0.032995 0.0284455 0.002233 0.131512 48 4.27048 9 2.71419 4.12184 4
119 2 0.54725 0.273625 0.188817 0.084808 0.462442 2 0.146767 0.0733835 0.0330205 0.040363 0.106404 2 0.073375 0.0366875 0.0165105 0.020177 0.053198 4 4.09375 4 1.57574 4.05023 4
120 51 7.67766 0.150542 0.158163 0.00542 0.590749 51 3.55917 0.0697877 0.0771696 0.003611 0.283072 51 1.77941 0.0348903 0.0385843 0.001803 0.141531 31 4.87138 13 3.42222 4.13231 4
121 575 42.9417 0.0746811 0.0855557 0.004541 0.569247 575 22.6632 0.0394143 0.0447275 0.003025 0.358472 575 11.3297 0.0197039 0.0223634 0.00151 0.179231 220 3.86285 34 3.14244 4.10458 4
122 894 66.8336 0.0747579 0.0825795 0.004558 0.556104 894 35.6046 0.0398262 0.0431126 0.003036 0.35207 894 17.7994 0.0199098 0.0215559 0.001515 0.17603 339 6.91344 47 3.34285 5.33006 4
123 1143 74.2278 0.0649412 0.0803669 0.00454 1.09053 1143 40.8841 0.0357691 0.0431558 0.003024 0.611384 1143 20.4383 0.0178813 0.0215776 0.001509 0.305687 375 5.53034 47 4.22674 6.68011 5
124 72 9.09686 0.126345 0.146589 0.005386 0.580961 72 4.13353 0.0574101 0.0667129 0.003588 0.28926 72 2.06651 0.0287016 0.033356 0.001791 0.144626 36 4.283 8 4.05471 4.05499 4
125 26 4.11698 0.158345 0.118682 0.004614 0.42665 26 1.82987 0.0703795 0.0544783 0.003073 0.16489 26 0.914836 0.035186 0.0272387 0.001534 0.082441 20 4.55927 12 2.80064 4.18919 4
126 576 41.3173 0.0717315 0.0809101 0.004561 0.555463 576 22.0247 0.0382373 0.0405284 0.003038 0.326007 576 11.0104 0.0191154 0.0202638 0.001516 0.162999 213 4.07359 27 2.97729 4.26911 5
127 7 1.72479 0.246398 0.154535 0.008636 0.48385 7 0.839173 0.119882 0.0789351 0.005754 0.285155 7 0.419558 0.0599369 0.0394672 0.002874 0.142573 8 4.14246 5 1.65689 4.05319 4
128 159 14.8814 0.0935939 0.10223 0.004603 0.498375 159 7.36762 0.0463372 0.0522545 0.003066 0.284746 159 3.68327 0.0231652 0.0261269 0.00153 0.142369 73 4.60763 12 3.26495 4.03483 4
129 1194 74.4745 0.0623739 0.0695751 0.004463 0.412768 1194 41.2027 0.0345081 0.0370387 0.002973 0.238111 1194 20.5975 0.0172509 0.018519 0.001484 0.119051 398 4.95572 46 3.75129 5.86489 4
130 25 4.55588 0.182235 0.136542 0.005491 0.588676 25 1.83985 0.073594 0.0471915 0.003658 0.174377 25 0.919834 0.0367934 0.0235954 0.001826 0.087184 22 4.33912 8 3.7949 4.0556 4
131 1188 77.3319 0.0650942 0.0830253 0.004532 0.774799 1188 40.4805 0.0340745 0.0395837 0.003019 0.445804 1188 20.2365 0.0170341 0.0197915 0.001507 0.222898 371 7.42452 42 2.02436 7.21441 4
132 8 2.07089 0.258861 0.224685 0.00794 0.702247 8 0.916541 0.114568 0.10222 0.00529 0.32089 8 0.458239 0.0572799 0.0511092 0.002642 0.16044 8 4.25667 5 3.32164 4.01435 4
133 5720 302.038 0.0528038 0.0655953 0.004497 0.649672 5720 171.769 0.0300295 0.0348512 0.002995 0.416348 5720 85.8659 0.0150115 0.0174253 0.001495 0.20817 1334 6.23992 74 4.00316 6.5103 5
134 16 3.41048 0.213155 0.151522 0.007978 0.489918 16 1.75229 0.109518 0.0888436 0.005316 0.319512 16 0.876084 0.0547553 0.0444214 0.002655 0.159752 15 4.28671 7 2.30764 4.02368 4
135 3678 199.399 0.0542139 0.0668027 0.004475 0.835342 3678 112.775 0.030662 0.0352049 0.002981 0.5395 3678 56.3757 0.0153278 0.0176022 0.001488 0.269746 884 6.79324 55 2.2829 4.81625 4
136 767 51.6728 0.06737 0.0827731 0.004565 0.607218 767 26.5119 0.0345657 0.0398457 0.00304 0.303065 767 13.2535 0.0172796 0.0199225 0.001517 0.151528 230 4.36013 29 3.84288 4.14842 4
137 902 65.3615 0.0724629 0.085751 0.005002 0.549165 902 34.1879 0.0379024 0.0425924 0.003331 0.313213 902 17.091 0.0189479 0.0212958 0.001661 0.156602 328 6.00623 48 3.30209 5.55294 4
138 372 31.9828 0.0859752 0.0905772 0.005396 0.585347 372 16.2859 0.0437794 0.0435085 0.003595 0.258295 372 8.14171 0.0218863 0.0217539 0.001795 0.129143 158 4.62827 18 2.53971 4.13268 4
139 3 1.10418 0.368061 0.23668 0.098408 0.674619 3 0.490602 0.163534 0.0859821 0.054387 0.264525 3 0.245288 0.0817627 0.0429911 0.027189 0.132258 5 4.27482 4 1.60626 4.03037 3
140 30 4.02648 0.134216 0.0969122 0.006765 0.387079 30 1.88596 0.0628653 0.0440236 0.004507 0.180901 30 0.942872 0.0314291 0.0220114 0.002251 0.090446 24 4.23465 8 1.70917 4.27903 5
141 2102 134.541 0.0640062 0.0725336 0.004552 0.561679 2102 74.9879 0.0356745 0.0388773 0.003032 0.358053 2102 37.4871 0.017834 0.0194383 0.001513 0.179022 700 7.64755 62 3.03186 6.22416 4
142 26 3.9386 0.151485 0.128358 0.005464 0.582043 26 1.74942 0.0672856 0.0505509 0.00364 0.17813 26 0.874617 0.0336391 0.025275 0.001817 0.089061 20 4.49817 7 1.98449 4.02332 4
143 28 5.02359 0.179414 0.138793 0.008169 0.531256 28 1.94018 0.0692923 0.0517403 0.005443 0.234047 28 0.969985 0.0346423 0.0258698 0.002718 0.117019 22 4.36075 10 2.40444 4.16367 4
144 1235 80.0758 0.0648387 0.0812083 0.004571 0.706278 1235 43.333 0.0350875 0.042235 0.003045 0.389714 1235 21.6625 0.0175405 0.0211172 0.00152 0.194853 384 3.90134 45 3.98741 4.24576 13
145 204 18.1289 0.0888672 0.114229 0.00521 0.662618 204 8.99931 0.0441143 0.0595334 0.003471 0.421114 204 4.49896 0.0220537 0.0297663 0.001733 0.210552 76 4.55899 14 3.24648 4.05396 4
146 47 6.63356 0.14114 0.140801 0.006661 0.775 47 3.32528 0.0707507 0.0654256 0.004438 0.297431 47 1.66247 0.0353717 0.0327125 0.002216 0.148711 29 4.29023 6 2.65543 4.00528 4
147 208 21.1924 0.101887 0.0988253 0.005527 0.509264 208 10.8385 0.0521081 0.0527358 0.003682 0.281652 208 5.41852 0.0260506 0.0263676 0.001838 0.140822 116 4.79878 24 2.08712 4.33961 7
148 491 38.5435 0.0784999 0.0842243 0.004476 0.587115 491 19.5679 0.0398531 0.0404867 0.002981 0.245995 491 9.78231 0.0199232 0.020243 0.001488 0.122993 203 4.51359 23 2.9439 4.05186 4
149 585 42.4453 0.0725561 0.0841943 0.004531 0.692022 585 21.613 0.0369452 0.041479 0.003018 0.426904 585 10.8046 0.0184694 0.0207392 0.001506 0.213448 207 4.63432 18 3.98192 4.16543 4
150 477 39.6302 0.0830822 0.0898176 0.004649 0.469038 477 21.2044 0.0444536 0.0475955 0.003097 0.271648 477 10.6006 0.0222235 0.0237974 0.001546 0.13582 201 4.479 14 3.66225 4.09241 4
151 45 6.81806 0.151512 0.118077 0.005605 0.503142 45 3.0409 0.0675755 0.0590111 0.003734 0.294591 45 1.52028 0.0337841 0.0295051 0.001864 0.14729 36 4.31096 8 2.94731 4.07409 4
152 252 26.6428 0.105725 0.103351 0.00485 0.482739 252 12.3532 0.0490207 0.0463589 0.003231 0.259504 252 6.17577 0.024507 0.023179 0.001613 0.129748 128 4.76598 19 2.41188 4.06456 3
153 55 8.04372 0.14625 0.114101 0.005654 0.40263 55 3.69806 0.0672375 0.0545804 0.003767 0.213403 55 1.84882 0.033615 0.0272899 0.001881 0.106697 40 4.40537 9 2.98096 4.095 4
154 200 19.8887 0.0994437 0.107544 0.005497 0.574396 200 9.97954 0.0498977 0.0563359 0.003662 0.362139 200 4.98904 0.0249452 0.0281676 0.001828 0.181065 109 4.48113 12 2.69514 4.03079 3
155 604 41.4301 0.068593 0.0855492 0.004565 0.781954 604 22.5357 0.0373107 0.0468772 0.003041 0.513771 604 11.2659 0.0186521 0.0234383 0.001518 0.256881 204 4.53939 15 3.98662 4.05721 4
156 14 2.44965 0.174975 0.127479 0.011308 0.477245 14 1.02504 0.0732169 0.061657 0.007536 0.21035 14 0.512465 0.0366046 0.0308282 0.003765 0.105171 12 4.15171 8 1.98468 4.08087 4
157 832 63.9466 0.0768589 0.0852848 0.0045 0.431109 832 33.7458 0.0405599 0.0438697 0.002997 0.248544 832 16.8702 0.0202767 0.0219345 0.001496 0.124268 332 4.67226 21 2.54124 4.02551 3
158 2464 148.329 0.0601983 0.0748874 0.004519 0.760382 2464 83.6667 0.0339556 0.0402574 0.00301 0.404432 2464 41.8255 0.0169746 0.0201283 0.001502 0.202212 671 4.42904 49 3.18714 5.51095 5
159 101 11.7673 0.116508 0.110509 0.005324 0.580724 101 5.29431 0.0524189 0.0494606 0.003547 0.30241 101 2.64681 0.026206 0.0247299 0.001771 0.1512 56 4.22545 9 2.19288 4.03106 4
160 49 7.66683 0.156466 0.129467 0.005698 0.552736 49 3.69158 0.0753384 0.0636144 0.003796 0.295031 49 1.84561 0.0376655 0.0318068 0.001895 0.147511 36 4.4822 13 1.71719 4.02243 4
161 959 63.6584 0.06638 0.0750251 0.004522 0.474835 959 34.8804 0.0363717 0.0401865 0.003012 0.282384 959 17.4371 0.0181826 0.0200929 0.001503 0.141188 329 4.07529 20 3.20694 4.1849 4
162 67 8.23495 0.12291 0.120468 0.005505 0.52177 67 3.98701 0.0595076 0.0574996 0.003667 0.303619 67 1.99327 0.0297503 0.0287494 0.001831 0.151805 38 4.28119 8 2.06961 4.04905 4
163 1130 76.6659 0.0678459 0.0798537 0.004501 0.53354 1130 42.9539 0.0380123 0.0441052 0.002998 0.326812 1130 21.4733 0.0190029 0.0220523 0.001496 0.163402 386 4.67524 34 2.97286 4.10414 4
164 296 28.4256 0.0960324 0.103356 0.004559 0.624233 296 15.0527 0.0508538 0.0549517 0.003037 0.394806 296 7.52536 0.0254235 0.0274755 0.001516 0.197399 141 4.40269 13 2.79345 4.04817 4
165 240 25.0621 0.104425 0.108462 0.004553 0.539693 240 12.4198 0.0517491 0.0551803 0.003033 0.305677 240 6.20907 0.0258711 0.0275898 0.001514 0.152834 114 4.97304 18 1.96343 4.22751 4
166 448 31.783 0.0709442 0.0858755 0.00472 0.719192 448 16.7507 0.03739 0.0444375 0.003144 0.456343 448 8.37394 0.0186918 0.0222184 0.001569 0.228167 157 4.23666 24 3.01819 4.11474 4
167 140 16.276 0.116257 0.107508 0.005392 0.472187 140 7.55524 0.053966 0.0503508 0.003592 0.242372 140 3.77714 0.0269795 0.025175 0.001793 0.121182 78 4.77377 13 2.29427 4.07297 4
168 67 9.95258 0.148546 0.132543 0.004514 0.537416 67 4.8457 0.0723238 0.070425 0.003007 0.338991 67 2.42261 0.0361584 0.0352121 0.001501 0.169491 45 4.17915 13 2.88345 4.06294 3
169 77 9.76249 0.126786 0.112208 0.005104 0.535817 77 4.41145 0.0572915 0.0524438 0.0034 0.279142 77 2.20546 0.0286424 0.0262216 0.001697 0.139567 47 4.41434 13 3.2165 4.28069 4
170 361 31.1216 0.0862095 0.095791 0.004654 0.652647 361 15.4145 0.0426994 0.0469411 0.0031 0.387144 361 7.70607 0.0213465 0.0234702 0.001547 0.193567 156 5.53429 20 2.97039 4.04035 4
171 191 18.5086 0.0969039 0.102671 0.004556 0.515774 191 9.09124 0.0475981 0.0500794 0.003035 0.291663 191 4.545 0.0237958 0.0250393 0.001515 0.145827 90 4.60334 12 2.53875 4.04997 3
172 620 44.8907 0.0724043 0.079136 0.004591 0.459315 620 23.7927 0.0383753 0.0399211 0.003058 0.262748 620 11.8944 0.0191845 0.0199602 0.001526 0.13137 226 4.97021 29 2.65969 4.2471 4
173 71 9.44192 0.132985 0.139178 0.005425 0.556711 71 4.75895 0.0670275 0.0764047 0.003614 0.338656 71 2.37922 0.0335102 0.0382019 0.001804 0.169323 43 4.39999 12 2.29097 4.06208 4
174 34 5.73331 0.168627 0.150714 0.005507 0.641235 34 2.36006 0.0694136 0.0634975 0.003669 0.306083 34 1.17991 0.0347032 0.0317483 0.001832 0.153037 25 4.65498 10 1.57989 4.12055 4
175 81 9.85797 0.121703 0.12603 0.005357 0.660942 81 4.89516 0.0604341 0.063105 0.003569 0.411022 81 2.4473 0.0302136 0.0315521 0.001782 0.205506 50 4.53413 7 1.81221 4.08502 4
176 154 15.3332 0.0995659 0.114904 0.004904 0.621941 154 7.84451 0.0509384 0.0583295 0.003267 0.32493 154 3.92175 0.0254659 0.0291644 0.001631 0.162461 70 4.49726 10 4.05396 4.23737 4
177 77 8.58928 0.111549 0.113039 0.005416 0.485505 77 4.26098 0.0553374 0.0555051 0.003608 0.233503 77 2.13023 0.0276653 0.0277521 0.001801 0.116747 40 4.79295 15 3.45214 4.19363 4
178 10 2.18806 0.218806 0.148137 0.041383 0.522293 10 1.06047 0.106047 0.0737798 0.027586 0.281545 10 0.530196 0.0530196 0.0368894 0.01379 0.140768 11 4.19518 5 1.98208 4.04183 4
179 83 10.01 0.120603 0.113608 0.005405 0.482261 83 4.88278 0.0588287 0.0566072 0.003601 0.245539 83 2.4411 0.0294108 0.0283032 0.001798 0.122765 49 4.35672 12 3.31382 4.28628 4
180 154 15.4525 0.100341 0.104041 0.004517 0.479358 154 7.10369 0.0461279 0.0477097 0.003009 0.269419 154 3.55134 0.0230607 0.0238545 0.001502 0.134705 70 4.30506 13 3.23881 4.0579 4
181 43 6.7204 0.156288 0.148048 0.006604 0.620083 43 2.86149 0.0665462 0.0721518 0.0044 0.336883 43 1.43059 0.0332696 0.0360756 0.002197 0.168437 30 4.91536 12 3.19759 4.12116 4
182 8 2.18817 0.273521 0.206973 0.015984 0.658473 8 0.955229 0.119404 0.0771746 0.010653 0.224774 8 0.477583 0.0596979 0.0385871 0.005323 0.112383 9 4.17798 4 3.06137 4.05833 4
183 1256 73.2824 0.0583458 0.0704747 0.004481 0.58658 1256 40.83 0.0325079 0.0374663 0.002985 0.387333 1256 20.4111 0.0162509 0.0187328 0.00149 0.193662 354 4.52954 23 1.61797 4.1237 4
184 144 14.9552 0.103856 0.116138 0.005396 0.61597 144 7.27061 0.0504904 0.0584131 0.003595 0.333969 144 3.63479 0.0252416 0.0292062 0.001795 0.16698 66 4.49005 11 2.70189 4.06665 4
185 4900 306.592 0.0625698 0.0839756 0.004471 0.778714 4900 153.221 0.0312696 0.0355214 0.002978 0.432817 4900 76.5946 0.0156316 0.0177604 0.001486 0.216404 1240 11.4917 112 4.05925 4.77988 12
186 60 8.4859 0.141432 0.131379 0.005715 0.642044 60 4.06951 0.0678252 0.0606121 0.003806 0.247264 60 2.03454 0.0339089 0.0303057 0.001899 0.123628 38 4.20665 7 2.70968 4.09289 4
187 1896 118.15 0.0623152 0.0763059 0.00454 1.04606 1896 65.2123 0.0343946 0.0389363 0.003024 0.349463 1896 32.6 0.0171941 0.0194678 0.001509 0.174727 560 9.49885 75 2.54342 6.24987 4
188 318 29.6847 0.0933481 0.104966 0.005323 0.566038 318 14.8339 0.0466474 0.0528522 0.003546 0.346862 318 7.41587 0.0233203 0.0264257 0.00177 0.173427 137 4.52318 17 2.65897 4.01875 3
189 67 9.132 0.136298 0.112091 0.006637 0.441181 67 4.56753 0.0681722 0.0618616 0.004422 0.264182 67 2.28352 0.0340825 0.0309303 0.002208 0.132087 46 4.22427 13 2.61047 4.01207 3
190 1967 107.967 0.0548889 0.0681563 0.004512 0.598718 1967 62.5948 0.0318225 0.0381972 0.003005 0.383507 1967 31.2911 0.015908 0.0190983 0.0015 0.191749 537 8.23441 69 3.29588 6.52496 5
191 413 34.5471 0.0836491 0.100822 0.004586 0.751721 413 17.5408 0.0424717 0.0496463 0.003055 0.342458 413 8.76902 0.0212325 0.0248228 0.001525 0.171225 166 4.71723 16 3.60348 4.1658 4
192 1375 91.8957 0.0668333 0.0822768 0.004484 0.54043 1375 50.1563 0.0364773 0.043726 0.002987 0.326524 1375 25.0737 0.0182354 0.0218627 0.001491 0.163258 429 4.04087 35 3.89007 4.15926 4
193 423 33.2342 0.0785679 0.0893545 0.004485 0.665857 423 17.4613 0.0412797 0.0481624 0.002987 0.441115 423 8.72926 0.0206366 0.0240809 0.001491 0.220553 168 3.8735 22 2.46849 3.98961 15
194 102 12.5329 0.122872 0.122669 0.005508 0.512839 102 5.80517 0.0569134 0.0600142 0.003669 0.310002 102 2.90221 0.0284531 0.0300066 0.001832 0.154997 55 4.40912 13 1.89889 4.05982 4
195 17 3.48256 0.204856 0.162483 0.004634 0.566101 17 1.62908 0.0958281 0.077014 0.003086 0.272054 17 0.814473 0.0479102 0.0385065 0.00154 0.136022 16 4.50053 8 2.22176 4.25116 4
196 47 6.8809 0.146402 0.133151 0.004954 0.625564 47 2.90659 0.0618424 0.0544017 0.0033 0.202918 47 1.45313 0.0309177 0.0272005 0.001647 0.101455 31 4.23385 8 2.28073 4.07666 4
197 577 40.7233 0.0705776 0.0835606 0.004514 0.576576 577 22.9715 0.039812 0.0466842 0.003007 0.369537 577 11.4839 0.0199027 0.0233417 0.001501 0.184764 209 4.22614 17 3.19 4.1997 4
198 118 14.6021 0.123746 0.118288 0.005312 0.707091 118 6.93059 0.0587338 0.0586631 0.003539 0.35571 118 3.46488 0.0293634 0.0293312 0.001767 0.177851 72 4.65369 14 2.31531 4.1024 4
199 151 15.2116 0.100739 0.105132 0.005743 0.695521 151 7.38679 0.0489191 0.0480815 0.003826 0.197964 151 3.69289 0.0244562 0.0240403 0.00191 0.098978 76 4.4948 18 2.71224 4.09023 4
200 512 36.6516 0.0715852 0.0845514 0.004457 0.484166 512 18.868 0.0368516 0.0398792 0.002969 0.29009 512 9.43235 0.0184226 0.0199393 0.001482 0.14504 172 4.51581 17 4.36967 4.07519 4
201 1340 85.092 0.0635015 0.0726804 0.004478 0.695891 1340 47.9827 0.035808 0.0396701 0.002983 0.390797 1340 23.987 0.0179008 0.0198347 0.001489 0.195394 466 5.94762 49 2.82006 5.33892 5
202 13 1.66356 0.127966 0.128483 0.005419 0.47512 13 0.746419 0.0574168 0.0511533 0.00361 0.15585 13 0.373159 0.0287045 0.0255764 0.001802 0.077921 11 4.25796 5 2.65173 4.09629 4
203 173 17.0379 0.098485 0.112602 0.005342 0.643243 173 8.53886 0.0493576 0.0580594 0.003559 0.370236 173 4.26885 0.0246754 0.0290293 0.001777 0.185113 82 4.52906 12 2.74809 4.09381 3
204 1615 104.549 0.0647362 0.0804693 0.004494 0.648297 1615 56.3806 0.0349106 0.0409746 0.002993 0.364384 1615 28.1852 0.0174521 0.020487 0.001494 0.182188 488 8.05582 52 2.47971 4.86709 4
205 49 7.71 0.157347 0.150163 0.005582 0.829797 49 3.54041 0.0722533 0.0629432 0.003718 0.282456 49 1.77002 0.0361229 0.0314712 0.001856 0.141224 35 4.50425 12 3.19043 4.08866 4
206 202 20.367 0.100827 0.111796 0.005327 0.882083 202 10.2356 0.0506711 0.0556674 0.003549 0.386657 202 5.1171 0.0253322 0.0278333 0.001772 0.193324 101 4.30365 13 3.68578 4.11 4
207 2125 131.846 0.0620454 0.0745687 0.004527 0.606083 2125 70.2958 0.0330804 0.0369728 0.003015 0.324251 2125 35.1411 0.016537 0.0184861 0.001505 0.162121 625 6.62989 65 4.04394 4.1056 5
208 28 4.73025 0.168937 0.130956 0.010245 0.541396 28 2.30001 0.0821432 0.0691911 0.006827 0.263557 28 1.1499 0.0410679 0.0345952 0.00341 0.131774 24 4.44811 6 1.745 4.03755 4
209 1011 69.7709 0.0690118 0.0774832 0.004504 0.613955 1011 38.1005 0.037686 0.0421019 0.003 0.390304 1011 19.047 0.0188398 0.0210506 0.001497 0.195148 367 7.24827 63 2.84178 5.21792 4
210 140 15.8178 0.112984 0.11647 0.004649 0.763524 140 7.87828 0.0562735 0.0551184 0.003097 0.221383 140 3.93865 0.0281332 0.0275588 0.001546 0.110687 79 4.43778 11 2.87344 4.0768 4
211 300 26.4801 0.0882671 0.0980951 0.00451 0.627909 300 14.2629 0.0475429 0.0520909 0.003004 0.407369 300 7.13044 0.0237681 0.0260451 0.001499 0.20368 123 4.2549 16 1.95607 4.03125 3
212 930 69.5512 0.0747862 0.0826782 0.004826 0.516056 930 36.6511 0.0394098 0.043075 0.003215 0.303827 930 18.3225 0.0197016 0.0215371 0.001605 0.151909 349 6.98805 51 3.90985 5.48344 13
213 1403 90.0467 0.0641815 0.0742557 0.004472 0.501167 1403 50.5792 0.0360508 0.0408416 0.002979 0.315644 1403 25.2851 0.0180222 0.0204205 0.001487 0.157818 461 5.15129 51 3.27828 5.13273 5
214 74 10.1495 0.137156 0.127866 0.005434 0.553177 74 4.81815 0.0651101 0.0649766 0.00362 0.354043 74 2.40881 0.0325514 0.0324879 0.001807 0.177017 46 4.69908 14 2.7098 4.0278 4
215 139 15.8819 0.114258 0.11659 0.005464 0.540274 139 8.33161 0.0599397 0.0636137 0.00364 0.311199 139 4.16533 0.0299664 0.0318064 0.001817 0.155595 76 4.34161 8 1.98524 4.03866 4
216 210 20.9935 0.0999692 0.112204 0.005348 0.592085 210 10.0444 0.0478303 0.0544741 0.003561 0.361858 210 5.02147 0.0239118 0.0272367 0.001775 0.180924 96 4.57653 15 3.26563 4.17044 4
217 1711 108.775 0.063574 0.0741325 0.004504 0.650332 1711 61.0577 0.0356854 0.040322 0.003 0.387566 1711 30.5233 0.0178395 0.0201607 0.001497 0.193779 537 6.38431 46 2.89774 5.22447 4
218 227 19.1819 0.0845017 0.101008 0.005343 0.428279 227 9.69038 0.0426889 0.0496503 0.003559 0.25533 227 4.84443 0.0213411 0.0248247 0.001777 0.127661 82 4.21051 17 3.57942 4.18382 4
219 8079 425.076 0.052615 0.0683911 0.003779 0.839304 8079 235.467 0.0291456 0.034081 0.002516 0.422403 8079 117.706 0.0145694 0.0170402 0.001255 0.211197 1763 8.23052 96 4.78102 6.84102 20
220 16 2.6705 0.166906 0.13766 0.01093 0.538511 16 1.1585 0.0724059 0.0498439 0.007284 0.173652 16 0.579187 0.0361992 0.0249216 0.003639 0.086822 13 4.35648 6 1.98131 4.03547 4
221 164 15.1014 0.092082 0.0913964 0.004989 0.42553 164 7.74043 0.0471978 0.0473306 0.003323 0.235612 164 3.86966 0.0235955 0.0236649 0.001659 0.117802 82 4.31211 8 2.47143 4.09016 4
222 24 3.51585 0.146494 0.13064 0.00559 0.49199 24 1.71032 0.0712634 0.0594739 0.003724 0.214989 24 0.855074 0.0356281 0.0297366 0.001859 0.10749 17 4.40934 6 2.69825 4.02829 4
223 16 2.72453 0.170283 0.116204 0.017439 0.348481 16 1.22834 0.0767711 0.0582774 0.011623 0.204105 16 0.614109 0.0383818 0.0291383 0.005808 0.102048 14 4.25337 5 2.21467 4.17271 4
224 19 3.26832 0.172017 0.131834 0.006635 0.446508 19 1.23851 0.0651848 0.0466806 0.004421 0.193459 19 0.619189 0.0325889 0.02334 0.002208 0.096725 15 4.19524 7 2.92002 4.24114 4
225 830 61.8283 0.074492 0.0854839 0.004692 0.726201 830 33.5233 0.0403895 0.0465443 0.003125 0.457101 830 16.759 0.0201915 0.0232718 0.00156 0.228546 318 7.7808 56 4.03329 6.42367 8
226 560 42.8446 0.0765083 0.0944063 0.00451 0.787839 560 22.3751 0.0399556 0.0478173 0.003004 0.379509 560 11.1858 0.0199746 0.0239083 0.001499 0.18975 209 4.52927 18 4.00157 4.09655 4
227 473 39.5504 0.083616 0.097738 0.004528 0.812329 473 19.1877 0.0405659 0.0425405 0.003016 0.271443 473 9.59227 0.0202796 0.0212699 0.001505 0.135717 192 4.86786 15 3.44157 4.06599 3
228 271 25.954 0.0957711 0.107991 0.004557 0.727787 271 12.6836 0.046803 0.0534389 0.003035 0.465539 271 6.3409 0.0233982 0.0267191 0.001515 0.232765 125 4.21388 21 2.87847 4.06921 3
229 15 2.49728 0.166485 0.114247 0.006846 0.459147 15 1.09199 0.0727993 0.0509697 0.004561 0.175865 15 0.545937 0.0363958 0.0254846 0.002277 0.087928 14 4.23984 5 3.44694 4.02277 4
230 47 5.27745 0.112286 0.118749 0.006599 0.625837 47 2.35954 0.0502031 0.0452746 0.004397 0.172816 47 1.17961 0.0250981 0.0226369 0.002196 0.086404 28 4.45065 12 2.06901 4.08303 4
231 7 1.42035 0.202907 0.171636 0.012336 0.597437 7 0.595354 0.0850506 0.0592212 0.008221 0.215634 7 0.29765 0.0425214 0.0296105 0.004107 0.107813 8 4.24464 5 2.65455 4.13124 4
232 31 4.43218 0.142974 0.111867 0.006875 0.509122 31 1.9019 0.0613518 0.0479576 0.004581 0.214992 31 0.950843 0.0306724 0.0239784 0.002288 0.107492 23 4.50537 7 2.78007 4.05619 4
233 4 1.36413 0.341031 0.188962 0.153352 0.650925 4 0.529749 0.132437 0.0547424 0.057293 0.186461 4 0.264857 0.0662142 0.0273711 0.028642 0.093226 6 4.26778 4 2.14931 4.0842 4
234 375 34.1093 0.0909581 0.102569 0.004536 0.551143 375 17.8909 0.0477092 0.0538807 0.003021 0.352842 375 8.94425 0.0238513 0.0269399 0.001508 0.176416 159 6.00701 27 2.48899 4.09495 4
235 122 12.294 0.100771 0.116558 0.004541 0.68445 122 6.32367 0.0518334 0.0572278 0.003025 0.263879 122 3.16143 0.0259134 0.0286135 0.00151 0.131935 62 4.74811 13 2.42088 4.12909 4
236 278 23.8868 0.0859238 0.0997135 0.005408 0.52738 278 11.9923 0.0431379 0.0500634 0.003603 0.278728 278 5.99521 0.0215655 0.0250315 0.001799 0.13936 105 4.47088 15 4.54482 4.12732 3
237 36 6.23931 0.173314 0.129364 0.00676 0.606526 36 2.71971 0.0755475 0.0570649 0.004504 0.190002 36 1.35972 0.0377701 0.0285321 0.002249 0.094997 29 4.15969 7 1.82784 4.09309 4
238 6 1.50367 0.250611 0.181924 0.00676 0.587562 6 0.64087 0.106812 0.0613949 0.004504 0.16063 6 0.320412 0.053402 0.0306972 0.002249 0.080311 7 4.30199 4 1.18689 3.95849 3
239 22 3.55845 0.161748 0.116711 0.006716 0.496403 22 1.64608 0.0748218 0.0484259 0.004475 0.143268 22 0.822961 0.0374073 0.0242127 0.002235 0.07163 19 4.44383 7 2.49203 4.05937 4
240 713 49.2929 0.0691345 0.0793563 0.004687 0.70349 713 27.4068 0.0384387 0.0437523 0.003122 0.454971 713 13.7008 0.0192158 0.0218753 0.001558 0.227481 265 5.08823 54 3.55208 6.36262 5
241 61 8.49872 0.139323 0.126645 0.005537 0.570925 61 4.05537 0.0664815 0.0603538 0.003688 0.255835 61 2.02747 0.0332373 0.0301765 0.001841 0.127913 42 4.45848 10 1.8432 4.07943 4
